Latitude,Longitude,Zone,Land-Use
45.5233681,9.1710079,zone9,residential
45.5233893,9.1709788,zone9,residential
45.523461,9.1710413,zone9,residential
45.5234832,9.1710592,zone9,residential
45.5234978,9.1710592,zone9,residential
45.5235083,9.1710482,zone9,residential
45.5247278,9.1694232,zone9,residential
45.5238943,9.1689645,zone9,residential
45.523592,9.1693746,zone9,residential
45.5235178,9.1689706,zone9,residential
45.5224673,9.1683722,zone9,residential
45.522202,9.168227,zone9,residential
45.5220722,9.1683479,zone9,residential
45.5219147,9.1684961,zone9,residential
45.5217668,9.1686243,zone9,residential
45.5216609,9.1687036,zone9,residential
45.5215527,9.1687774,zone9,residential
45.5213736,9.1688913,zone9,residential
45.5212213,9.1689778,zone9,residential
45.5210843,9.1690383,zone9,residential
45.5209086,9.1691294,zone9,residential
45.5208912,9.1691754,zone9,residential
45.5208676,9.1692103,zone9,residential
45.5208393,9.1692339,zone9,residential
45.5207881,9.1692597,zone9,residential
45.5207432,9.1692687,zone9,residential
45.5207227,9.1692665,zone9,residential
45.5206991,9.1692541,zone9,residential
45.5206928,9.1692474,zone9,residential
45.5206841,9.1692665,zone9,residential
45.5206589,9.1692991,zone9,residential
45.5205921,9.1693373,zone9,residential
45.5205839,9.1693225,zone9,residential
45.5206629,9.1691646,zone9,residential
45.5206606,9.1691222,zone9,residential
45.5206618,9.1690602,zone9,residential
45.5206846,9.1689672,zone9,residential
45.5207132,9.1689232,zone9,residential
45.5207277,9.1688715,zone9,residential
45.5207119,9.1688593,zone9,residential
45.5206934,9.1688398,zone9,residential
45.5206755,9.1688088,zone9,residential
45.5206304,9.1686229,zone9,residential
45.520549,9.1685485,zone9,residential
45.5204382,9.167747,zone9,residential
45.5204607,9.1675593,zone9,residential
45.5203142,9.1675462,zone9,residential
45.5196676,9.1671762,zone9,residential
45.5191817,9.1669465,zone9,residential
45.5189581,9.1668713,zone9,residential
45.5185316,9.1666714,zone9,residential
45.5184616,9.1666388,zone9,residential
45.5184046,9.1669033,zone9,residential
45.5183102,9.1671267,zone9,residential
45.5182557,9.167275,zone9,residential
45.5182315,9.1673215,zone9,residential
45.5183284,9.1672327,zone9,residential
45.5183521,9.1672152,zone9,residential
45.5183761,9.1672079,zone9,residential
45.5184027,9.1672061,zone9,residential
45.5184158,9.1672079,zone9,residential
45.518429,9.1672152,zone9,residential
45.5184459,9.1672351,zone9,residential
45.5187696,9.1679376,zone9,residential
45.5188628,9.16816,zone9,residential
45.5189446,9.168352,zone9,residential
45.5189865,9.1684754,zone9,residential
45.5190218,9.1685922,zone9,residential
45.5190732,9.1687796,zone9,residential
45.5192027,9.1692881,zone9,residential
45.519364,9.1699092,zone9,residential
45.5193898,9.1699883,zone9,residential
45.5194132,9.1700208,zone9,residential
45.5195344,9.1699492,zone9,residential
45.5196334,9.1699031,zone9,residential
45.5197016,9.1698637,zone9,residential
45.5197231,9.1698234,zone9,residential
45.5197588,9.1697897,zone9,residential
45.5197932,9.169778,zone9,residential
45.5198311,9.169781,zone9,residential
45.5198621,9.1697934,zone9,residential
45.5198895,9.1698201,zone9,residential
45.519907,9.1698537,zone9,residential
45.5199861,9.1696824,zone9,residential
45.5201439,9.1695917,zone9,residential
45.5205839,9.1693225,zone9,residential
45.506457,9.1803042,zone9,residential
45.5066195,9.1791067,zone9,residential
45.5065424,9.1790315,zone9,residential
45.5065701,9.1788224,zone9,residential
45.5066747,9.1787507,zone9,residential
45.5069688,9.17854,zone9,residential
45.5080312,9.1777959,zone9,residential
45.5089091,9.1771945,zone9,residential
45.5097741,9.1765925,zone9,residential
45.5102603,9.1762325,zone9,residential
45.510849,9.1758438,zone9,residential
45.5119787,9.1750635,zone9,residential
45.5123816,9.1747699,zone9,residential
45.5132377,9.1741054,zone9,residential
45.513416,9.1739757,zone9,residential
45.5144458,9.1732687,zone9,residential
45.5149832,9.1729027,zone9,residential
45.5157356,9.1723715,zone9,residential
45.5157918,9.1723388,zone9,residential
45.5157932,9.1724664,zone9,residential
45.5159514,9.173849,zone9,residential
45.5160531,9.1743541,zone9,residential
45.5161876,9.1749857,zone9,residential
45.5162164,9.1752578,zone9,residential
45.5161521,9.1754909,zone9,residential
45.516178,9.1754824,zone9,residential
45.5162061,9.1754866,zone9,residential
45.5162297,9.1755056,zone9,residential
45.5162497,9.1755373,zone9,residential
45.5162578,9.1755742,zone9,residential
45.5162578,9.1756079,zone9,residential
45.5162571,9.1757039,zone9,residential
45.5163147,9.1764339,zone9,residential
45.5163687,9.1772789,zone9,residential
45.5164307,9.1782374,zone9,residential
45.5162056,9.1783196,zone9,residential
45.5161873,9.1782869,zone9,residential
45.5160737,9.1780822,zone9,residential
45.5160841,9.1783178,zone9,residential
45.515541,9.1784805,zone9,residential
45.5153072,9.178539,zone9,residential
45.5150081,9.178563,zone9,residential
45.5147915,9.1785458,zone9,residential
45.5143686,9.1784461,zone9,residential
45.5140903,9.1783321,zone9,residential
45.5141019,9.1787477,zone9,residential
45.5140818,9.1791282,zone9,residential
45.5140131,9.1791499,zone9,residential
45.5128403,9.1795206,zone9,residential
45.5128059,9.1792856,zone9,residential
45.5127876,9.1791438,zone9,residential
45.5125659,9.1792957,zone9,residential
45.5107455,9.1798173,zone9,residential
45.5105125,9.1790556,zone9,residential
45.5102688,9.179125,zone9,residential
45.5103358,9.1792058,zone9,residential
45.5104222,9.1798013,zone9,residential
45.5103282,9.1799676,zone9,residential
45.5098306,9.1800844,zone9,residential
45.5094373,9.1801768,zone9,residential
45.5088405,9.1803632,zone9,residential
45.5084523,9.1805576,zone9,residential
45.5080125,9.1808741,zone9,residential
45.5076365,9.1811853,zone9,residential
45.507223,9.1815983,zone9,residential
45.5069857,9.1808442,zone9,residential
45.507036,9.1807883,zone9,residential
45.5070074,9.1807,zone9,residential
45.5068022,9.1800667,zone9,residential
45.506636,9.1801811,zone9,residential
45.506457,9.1803042,zone9,residential
45.5096498,9.1587535,zone9,railway
45.5096322,9.1587483,zone9,railway
45.5095952,9.1587353,zone9,railway
45.5095534,9.1587206,zone9,railway
45.5095209,9.1587091,zone9,railway
45.5095024,9.1587016,zone9,railway
45.5093926,9.1593859,zone9,railway
45.5093897,9.1594056,zone9,railway
45.5094153,9.1594081,zone9,railway
45.5094453,9.159411,zone9,railway
45.5094939,9.1594156,zone9,railway
45.5095223,9.1594183,zone9,railway
45.5095442,9.1594204,zone9,railway
45.5095647,9.1592835,zone9,railway
45.5096498,9.1587535,zone9,railway
45.5029,9.1773147,zone9,construction
45.502852,9.1773444,zone9,construction
45.5026365,9.1774998,zone9,construction
45.5027103,9.1777894,zone9,construction
45.5027301,9.1777788,zone9,construction
45.5028443,9.1776999,zone9,construction
45.5029037,9.177666,zone9,construction
45.5029728,9.1776173,zone9,construction
45.5030668,9.1775547,zone9,construction
45.5030121,9.1773968,zone9,construction
45.5029444,9.177441,zone9,construction
45.5029,9.1773147,zone9,construction
45.5211989,9.166857,zone9,residential
45.521167,9.1670219,zone9,residential
45.5218238,9.1673572,zone9,residential
45.5218999,9.1673546,zone9,residential
45.5220305,9.1674229,zone9,residential
45.5220728,9.1674377,zone9,residential
45.5221207,9.1674404,zone9,residential
45.522163,9.167431,zone9,residential
45.5221987,9.1674162,zone9,residential
45.5222334,9.1673948,zone9,residential
45.5222691,9.1673653,zone9,residential
45.5223002,9.1673264,zone9,residential
45.5223255,9.1672841,zone9,residential
45.5223481,9.1672365,zone9,residential
45.5223645,9.1671856,zone9,residential
45.5223744,9.167136,zone9,residential
45.5223791,9.167087,zone9,residential
45.5223796,9.1670313,zone9,residential
45.5223749,9.166973,zone9,residential
45.5222882,9.1666208,zone9,residential
45.5212517,9.1668455,zone9,residential
45.5211989,9.166857,zone9,residential
45.5201789,9.1667239,zone9,railway
45.5201667,9.1667695,zone9,railway
45.520107,9.1670005,zone9,railway
45.5203011,9.1671028,zone9,railway
45.5206291,9.1672703,zone9,railway
45.5218441,9.167898,zone9,railway
45.5222954,9.1681313,zone9,railway
45.5223612,9.1678628,zone9,railway
45.5223711,9.167826,zone9,railway
45.522312,9.1677953,zone9,railway
45.5220173,9.1676409,zone9,railway
45.5220408,9.167549,zone9,railway
45.5219447,9.1674967,zone9,railway
45.5218341,9.1674389,zone9,railway
45.5213552,9.1671904,zone9,railway
45.5209455,9.1669738,zone9,railway
45.5209029,9.1669522,zone9,railway
45.5207335,9.1668652,zone9,railway
45.5207145,9.1669379,zone9,railway
45.5207085,9.166961,zone9,railway
45.5202474,9.1667208,zone9,railway
45.5202381,9.1667537,zone9,railway
45.5201789,9.1667239,zone9,railway
45.5227776,9.1565234,zone9,residential
45.5222956,9.156675,zone9,residential
45.5224164,9.1573054,zone9,residential
45.5224666,9.1575674,zone9,residential
45.5224768,9.1576255,zone9,residential
45.5230173,9.1574405,zone9,residential
45.5229558,9.1570706,zone9,residential
45.5228743,9.1570969,zone9,residential
45.5227776,9.1565234,zone9,residential
45.5335258,9.1697186,zone9,residential
45.5334261,9.1724735,zone9,residential
45.533422,9.1725887,zone9,residential
45.5321,9.1724803,zone9,residential
45.5316652,9.1723296,zone9,residential
45.5312198,9.1722516,zone9,residential
45.5310483,9.1722147,zone9,residential
45.5309045,9.1721705,zone9,residential
45.5303771,9.1719294,zone9,residential
45.5296527,9.171604,zone9,residential
45.5287863,9.1711863,zone9,residential
45.52872,9.171332,zone9,residential
45.5286836,9.1713135,zone9,residential
45.5272309,9.1705468,zone9,residential
45.5267425,9.1702928,zone9,residential
45.5264308,9.1701213,zone9,residential
45.5255765,9.1696679,zone9,residential
45.5256263,9.1695257,zone9,residential
45.5258689,9.1692153,zone9,residential
45.5260887,9.1689149,zone9,residential
45.5266279,9.1682034,zone9,residential
45.5278392,9.1665223,zone9,residential
45.5277527,9.1663775,zone9,residential
45.5284076,9.1655809,zone9,residential
45.5289162,9.1649006,zone9,residential
45.5289473,9.1648929,zone9,residential
45.5291576,9.1649018,zone9,residential
45.5293571,9.1648909,zone9,residential
45.5294792,9.1648958,zone9,residential
45.5296348,9.1648988,zone9,residential
45.5299875,9.1648907,zone9,residential
45.5299891,9.1650347,zone9,residential
45.5300646,9.1650331,zone9,residential
45.5302056,9.1653737,zone9,residential
45.530217,9.1656595,zone9,residential
45.5302239,9.1660212,zone9,residential
45.5302281,9.1660818,zone9,residential
45.5289147,9.1660926,zone9,residential
45.5289147,9.1661274,zone9,residential
45.5292604,9.1668275,zone9,residential
45.5292841,9.166783,zone9,residential
45.529236,9.1667256,zone9,residential
45.5293337,9.1665003,zone9,residential
45.5293732,9.1664413,zone9,residential
45.5299124,9.1665137,zone9,residential
45.5302969,9.1667159,zone9,residential
45.5305186,9.1668876,zone9,residential
45.5307204,9.1670877,zone9,residential
45.5308482,9.1673264,zone9,residential
45.5309872,9.1676536,zone9,residential
45.5310004,9.1677529,zone9,residential
45.5310022,9.1678628,zone9,residential
45.5312589,9.1678639,zone9,residential
45.531381,9.1678719,zone9,residential
45.5314387,9.1678831,zone9,residential
45.5314588,9.167887,zone9,residential
45.5316169,9.1679425,zone9,residential
45.5317368,9.1680731,zone9,residential
45.5318787,9.1682232,zone9,residential
45.5319999,9.1684453,zone9,residential
45.5321428,9.1686863,zone9,residential
45.532219,9.1690468,zone9,residential
45.5322266,9.1693311,zone9,residential
45.5322228,9.1694652,zone9,residential
45.5322095,9.1696254,zone9,residential
45.5335258,9.1697186,zone9,residential
45.5307007,9.1693798,zone9,grass
45.5308878,9.169387,zone9,grass
45.5310496,9.1694087,zone9,grass
45.5312291,9.1694267,zone9,grass
45.531406,9.1694339,zone9,grass
45.5320521,9.1694019,zone9,grass
45.5320771,9.1693866,zone9,grass
45.5320968,9.1693611,zone9,grass
45.5321075,9.1693228,zone9,grass
45.5321075,9.1691722,zone9,grass
45.5320861,9.168963,zone9,grass
45.5320217,9.168741,zone9,grass
45.5319377,9.1685445,zone9,grass
45.5318322,9.1683531,zone9,grass
45.5317196,9.1682102,zone9,grass
45.5316088,9.168103,zone9,grass
45.5315291,9.1680607,zone9,grass
45.5313879,9.1680245,zone9,grass
45.5312361,9.1679988,zone9,grass
45.5310452,9.1680116,zone9,grass
45.5307007,9.1693798,zone9,grass
45.4815396,9.1845633,zone9,residential
45.4813331,9.1853656,zone9,residential
45.4811493,9.1860509,zone9,residential
45.4811017,9.1862347,zone9,residential
45.4810687,9.1864116,zone9,residential
45.4809957,9.1869556,zone9,residential
45.481025,9.1869658,zone9,residential
45.4814493,9.1870821,zone9,residential
45.4823976,9.1873569,zone9,residential
45.4824831,9.1867679,zone9,residential
45.482465,9.1867631,zone9,residential
45.4823603,9.1867312,zone9,residential
45.4821586,9.1866719,zone9,residential
45.4820101,9.1866321,zone9,residential
45.4820072,9.1864559,zone9,residential
45.4818782,9.1864543,zone9,residential
45.4817538,9.1864489,zone9,residential
45.4817495,9.186647,zone9,residential
45.4816408,9.1866369,zone9,residential
45.4815784,9.1866235,zone9,residential
45.4815853,9.1865045,zone9,residential
45.4815876,9.1860952,zone9,residential
45.4815997,9.1860742,zone9,residential
45.4816646,9.1859784,zone9,residential
45.4817472,9.1858501,zone9,residential
45.4817765,9.1858504,zone9,residential
45.4817962,9.1857711,zone9,residential
45.4818359,9.1856122,zone9,residential
45.4818722,9.1854665,zone9,residential
45.4819138,9.1852996,zone9,residential
45.4819259,9.1852512,zone9,residential
45.4823303,9.1854445,zone9,residential
45.4824021,9.1851545,zone9,residential
45.4824452,9.1851725,zone9,residential
45.4824584,9.1851269,zone9,residential
45.4826304,9.185214,zone9,residential
45.4826483,9.1852811,zone9,residential
45.4827031,9.1853098,zone9,residential
45.4828384,9.1848021,zone9,residential
45.4828202,9.1847682,zone9,residential
45.4826523,9.184349,zone9,residential
45.4827022,9.1843081,zone9,residential
45.4828509,9.1841921,zone9,residential
45.4829862,9.1840914,zone9,residential
45.4830335,9.184062,zone9,residential
45.4831246,9.1839878,zone9,residential
45.483291,9.1838702,zone9,residential
45.4833678,9.1838126,zone9,residential
45.4833561,9.183778,zone9,residential
45.4833016,9.1836233,zone9,residential
45.4832099,9.1833834,zone9,residential
45.4831548,9.1832347,zone9,residential
45.4831516,9.1832257,zone9,residential
45.4831406,9.1831945,zone9,residential
45.4824116,9.1837341,zone9,residential
45.4817597,9.184206,zone9,residential
45.4817284,9.1842194,zone9,residential
45.4817034,9.1842226,zone9,residential
45.4816689,9.1842173,zone9,residential
45.481636,9.1841988,zone9,residential
45.4815396,9.1845633,zone9,residential
45.483468,9.1838807,zone9,residential
45.4834664,9.1839476,zone9,residential
45.4834626,9.1840878,zone9,residential
45.4834611,9.1841482,zone9,residential
45.4834597,9.1842107,zone9,residential
45.4834591,9.1842291,zone9,residential
45.4834549,9.1843551,zone9,residential
45.4834534,9.1844173,zone9,residential
45.4835409,9.1844215,zone9,residential
45.4838575,9.1844368,zone9,residential
45.4839276,9.1844393,zone9,residential
45.4839189,9.1841953,zone9,residential
45.483927,9.1839014,zone9,residential
45.4838722,9.1838994,zone9,residential
45.4837544,9.1838942,zone9,residential
45.4837156,9.1838925,zone9,residential
45.4836672,9.1838904,zone9,residential
45.483615,9.1838878,zone9,residential
45.4835536,9.1838849,zone9,residential
45.483468,9.1838807,zone9,residential
45.4819259,9.1852512,zone9,commercial
45.4819138,9.1852996,zone9,commercial
45.4818722,9.1854665,zone9,commercial
45.4818359,9.1856122,zone9,commercial
45.4817962,9.1857711,zone9,commercial
45.4817765,9.1858504,zone9,commercial
45.4817472,9.1858501,zone9,commercial
45.4816646,9.1859784,zone9,commercial
45.4815997,9.1860742,zone9,commercial
45.4815876,9.1860952,zone9,commercial
45.4815853,9.1865045,zone9,commercial
45.4815784,9.1866235,zone9,commercial
45.4816408,9.1866369,zone9,commercial
45.4817495,9.186647,zone9,commercial
45.4817538,9.1864489,zone9,commercial
45.4818782,9.1864543,zone9,commercial
45.4820072,9.1864559,zone9,commercial
45.4820101,9.1866321,zone9,commercial
45.4821586,9.1866719,zone9,commercial
45.4823603,9.1867312,zone9,commercial
45.482465,9.1867631,zone9,commercial
45.4824831,9.1867679,zone9,commercial
45.4823976,9.1873569,zone9,commercial
45.4824551,9.1872892,zone9,commercial
45.4828475,9.1873885,zone9,commercial
45.4830618,9.1874447,zone9,commercial
45.4831145,9.1874483,zone9,commercial
45.4831419,9.187427,zone9,commercial
45.4831966,9.1873333,zone9,commercial
45.4834123,9.1868726,zone9,commercial
45.4834304,9.1868266,zone9,commercial
45.4835327,9.1865702,zone9,commercial
45.4836924,9.1862493,zone9,commercial
45.4839461,9.1858576,zone9,commercial
45.4841275,9.185613,zone9,commercial
45.4842825,9.1853778,zone9,commercial
45.484132,9.1851798,zone9,commercial
45.4840535,9.185044,zone9,commercial
45.4839905,9.1849204,zone9,commercial
45.4839548,9.1848171,zone9,commercial
45.4839381,9.1847256,zone9,commercial
45.4839285,9.1845837,zone9,commercial
45.4839276,9.1844393,zone9,commercial
45.4838575,9.1844368,zone9,commercial
45.4835409,9.1844215,zone9,commercial
45.4834534,9.1844173,zone9,commercial
45.4834549,9.1843551,zone9,commercial
45.4834591,9.1842291,zone9,commercial
45.4834597,9.1842107,zone9,commercial
45.4834611,9.1841482,zone9,commercial
45.4834626,9.1840878,zone9,commercial
45.4834664,9.1839476,zone9,commercial
45.483468,9.1838807,zone9,commercial
45.4835536,9.1838849,zone9,commercial
45.483615,9.1838878,zone9,commercial
45.4836672,9.1838904,zone9,commercial
45.4837156,9.1838925,zone9,commercial
45.4837544,9.1838942,zone9,commercial
45.4838722,9.1838994,zone9,commercial
45.483927,9.1839014,zone9,commercial
45.4839605,9.1826876,zone9,commercial
45.4836045,9.1828337,zone9,commercial
45.4831406,9.1831945,zone9,commercial
45.4831516,9.1832257,zone9,commercial
45.4831548,9.1832347,zone9,commercial
45.4832099,9.1833834,zone9,commercial
45.4833016,9.1836233,zone9,commercial
45.4833561,9.183778,zone9,commercial
45.4833678,9.1838126,zone9,commercial
45.483291,9.1838702,zone9,commercial
45.4831246,9.1839878,zone9,commercial
45.4829862,9.1840914,zone9,commercial
45.4828509,9.1841921,zone9,commercial
45.4827022,9.1843081,zone9,commercial
45.4826523,9.184349,zone9,commercial
45.4828202,9.1847682,zone9,commercial
45.4828384,9.1848021,zone9,commercial
45.4827031,9.1853098,zone9,commercial
45.4826483,9.1852811,zone9,commercial
45.4826304,9.185214,zone9,commercial
45.4824584,9.1851269,zone9,commercial
45.4824452,9.1851725,zone9,commercial
45.4824021,9.1851545,zone9,commercial
45.4823303,9.1854445,zone9,commercial
45.4819259,9.1852512,zone9,commercial
45.4839994,9.1812925,zone9,commercial
45.483753,9.1806025,zone9,commercial
45.4843203,9.180174,zone9,commercial
45.4843771,9.1803222,zone9,commercial
45.4844281,9.1804367,zone9,commercial
45.4845153,9.1806184,zone9,commercial
45.4845773,9.180742,zone9,commercial
45.4846406,9.1808385,zone9,commercial
45.4847266,9.1809496,zone9,commercial
45.4848604,9.1811043,zone9,commercial
45.4850277,9.1812548,zone9,commercial
45.4851772,9.1813631,zone9,commercial
45.4854516,9.1815412,zone9,commercial
45.4854999,9.1815764,zone9,commercial
45.4855422,9.1816174,zone9,commercial
45.485568,9.1816576,zone9,commercial
45.4855866,9.1817073,zone9,commercial
45.4855983,9.1817528,zone9,commercial
45.4856057,9.1818245,zone9,commercial
45.4856076,9.1818848,zone9,commercial
45.4856068,9.1820377,zone9,commercial
45.4855113,9.1819858,zone9,commercial
45.4853818,9.1819481,zone9,commercial
45.4852824,9.1819559,zone9,commercial
45.4850951,9.1819259,zone9,commercial
45.4849794,9.1819098,zone9,commercial
45.4847645,9.1818738,zone9,commercial
45.4847151,9.1818576,zone9,commercial
45.4839868,9.181751,zone9,commercial
45.4839994,9.1812925,zone9,commercial
45.483753,9.1806025,zone9,residential
45.4832658,9.1809534,zone9,residential
45.4831318,9.1810983,zone9,residential
45.482928,9.1812539,zone9,residential
45.4828175,9.1813273,zone9,residential
45.4826081,9.1814876,zone9,residential
45.4825532,9.1814868,zone9,residential
45.4823401,9.1816279,zone9,residential
45.4820872,9.1818217,zone9,residential
45.4820134,9.1818714,zone9,residential
45.4820717,9.1820321,zone9,residential
45.4821263,9.1821875,zone9,residential
45.4821315,9.182283,zone9,residential
45.4821255,9.1823506,zone9,residential
45.4821238,9.1823693,zone9,residential
45.4816415,9.1841946,zone9,residential
45.4816566,9.184203,zone9,residential
45.4816761,9.184211,zone9,residential
45.4817188,9.1842116,zone9,residential
45.481758,9.184194,zone9,residential
45.4824139,9.1837157,zone9,residential
45.4836045,9.1828337,zone9,residential
45.4839689,9.1826848,zone9,residential
45.4850097,9.1822507,zone9,residential
45.4854147,9.1821351,zone9,residential
45.4855995,9.182154,zone9,residential
45.4856068,9.1820377,zone9,residential
45.4855113,9.1819858,zone9,residential
45.4853818,9.1819481,zone9,residential
45.4852824,9.1819559,zone9,residential
45.4850951,9.1819259,zone9,residential
45.4849794,9.1819098,zone9,residential
45.4847645,9.1818738,zone9,residential
45.4847151,9.1818576,zone9,residential
45.4839868,9.181751,zone9,residential
45.4839994,9.1812925,zone9,residential
45.483753,9.1806025,zone9,residential
45.4842875,9.1853707,zone9,residential
45.4841373,9.1851738,zone9,residential
45.4840591,9.1850359,zone9,residential
45.4839971,9.1849149,zone9,residential
45.483961,9.184811,zone9,residential
45.4839439,9.1847264,zone9,residential
45.4839349,9.184581,zone9,residential
45.4839189,9.1841953,zone9,residential
45.4839605,9.1826876,zone9,residential
45.4840447,9.1826637,zone9,residential
45.485019,9.1822579,zone9,residential
45.4854136,9.1821475,zone9,residential
45.4856,9.1821683,zone9,residential
45.4855921,9.1822947,zone9,residential
45.48552,9.1831583,zone9,residential
45.4855099,9.1832182,zone9,residential
45.4854916,9.1832891,zone9,residential
45.4852276,9.1838351,zone9,residential
45.4850516,9.1841971,zone9,residential
45.4844197,9.1851669,zone9,residential
45.4842875,9.1853707,zone9,residential
45.4973734,9.1834432,zone9,flowerbed
45.4972557,9.18339,zone9,flowerbed
45.4972878,9.183912,zone9,flowerbed
45.4974062,9.1839655,zone9,flowerbed
45.4973734,9.1834432,zone9,flowerbed
45.5103469,9.1879797,zone9,grass
45.5102626,9.1879398,zone9,grass
45.5101257,9.1885297,zone9,grass
45.51021,9.1885695,zone9,grass
45.5103469,9.1879797,zone9,grass
45.5105423,9.1871122,zone9,grass
45.5104604,9.1870742,zone9,grass
45.5102763,9.1878829,zone9,grass
45.5103581,9.1879209,zone9,grass
45.5105423,9.1871122,zone9,grass
45.5087417,9.1871358,zone9,grass
45.5086374,9.1870876,zone9,grass
45.5088112,9.1863553,zone9,grass
45.508893,9.1864673,zone9,grass
45.5088916,9.1865035,zone9,grass
45.5087417,9.1871358,zone9,grass
45.5087262,9.1872073,zone9,grass
45.5086213,9.1871566,zone9,grass
45.5084789,9.1877557,zone9,grass
45.5085838,9.1878065,zone9,grass
45.5087262,9.1872073,zone9,grass
45.5301079,9.1628766,zone9,retail
45.5298316,9.1630778,zone9,retail
45.5296306,9.1632736,zone9,retail
45.5296043,9.1634747,zone9,retail
45.5296494,9.1634962,zone9,retail
45.529858,9.1634264,zone9,retail
45.5300797,9.1632709,zone9,retail
45.530542,9.1631394,zone9,retail
45.5306585,9.1631126,zone9,retail
45.5310098,9.1630026,zone9,retail
45.5310042,9.1629597,zone9,retail
45.5310637,9.16294,zone9,retail
45.5310956,9.1629749,zone9,retail
45.5312346,9.1629829,zone9,retail
45.5311728,9.1624504,zone9,retail
45.5309002,9.1625484,zone9,retail
45.5308689,9.1625493,zone9,retail
45.530713,9.1625306,zone9,retail
45.5305182,9.1626088,zone9,retail
45.5301079,9.1628766,zone9,retail
45.5089691,9.1880632,zone9,grass
45.508964,9.188088,zone9,grass
45.5089282,9.1880733,zone9,grass
45.5089235,9.1880896,zone9,grass
45.5088822,9.1882637,zone9,grass
45.5089207,9.1882825,zone9,grass
45.5089113,9.188318,zone9,grass
45.508893,9.1883328,zone9,grass
45.5088615,9.1883194,zone9,grass
45.5088737,9.1882624,zone9,grass
45.5086576,9.1881598,zone9,grass
45.5086449,9.1882107,zone9,grass
45.5086115,9.1881953,zone9,grass
45.5086078,9.1881752,zone9,grass
45.5086031,9.1881524,zone9,grass
45.508588,9.1881195,zone9,grass
45.5085819,9.1881095,zone9,grass
45.5085753,9.1881035,zone9,grass
45.5085678,9.1880773,zone9,grass
45.5086007,9.1879459,zone9,grass
45.5086032,9.1879377,zone9,grass
45.5086125,9.1879003,zone9,grass
45.5086219,9.1878949,zone9,grass
45.5089691,9.1880632,zone9,grass
45.5082041,9.1877004,zone9,grass
45.5081941,9.1877438,zone9,grass
45.5081632,9.1878781,zone9,grass
45.5081547,9.1878815,zone9,grass
45.5081411,9.1878929,zone9,grass
45.5081322,9.187905,zone9,grass
45.5081289,9.1879157,zone9,grass
45.5081237,9.1879291,zone9,grass
45.50812,9.1879418,zone9,grass
45.5079353,9.1878574,zone9,grass
45.5079235,9.1878299,zone9,grass
45.5079625,9.1877977,zone9,grass
45.5079231,9.1877004,zone9,grass
45.5078845,9.187734,zone9,grass
45.5078789,9.1877232,zone9,grass
45.5078714,9.1877145,zone9,grass
45.5078563,9.1877051,zone9,grass
45.5078733,9.1876341,zone9,grass
45.5078826,9.1875963,zone9,grass
45.5078925,9.1875556,zone9,grass
45.508119,9.1876598,zone9,grass
45.5082041,9.1877004,zone9,grass
45.5083603,9.1876086,zone9,grass
45.5083437,9.1876788,zone9,grass
45.508164,9.1875924,zone9,grass
45.5081805,9.1875223,zone9,grass
45.5083603,9.1876086,zone9,grass
45.5081303,9.1880954,zone9,grass
45.5080998,9.1882228,zone9,grass
45.5079235,9.188139,zone9,grass
45.5079334,9.1880967,zone9,grass
45.5079748,9.1881155,zone9,grass
45.5080053,9.1879921,zone9,grass
45.507963,9.1879727,zone9,grass
45.5079738,9.1879298,zone9,grass
45.5081143,9.1879962,zone9,grass
45.5081096,9.1880149,zone9,grass
45.5081087,9.1880404,zone9,grass
45.5081101,9.1880666,zone9,grass
45.5081167,9.1880793,zone9,grass
45.5081303,9.1880954,zone9,grass
45.5083653,9.1881169,zone9,grass
45.508315,9.1883274,zone9,grass
45.5081327,9.1882409,zone9,grass
45.5081651,9.1881108,zone9,grass
45.5081834,9.1881115,zone9,grass
45.5082017,9.1881021,zone9,grass
45.5082177,9.1880827,zone9,grass
45.5082238,9.1880646,zone9,grass
45.5082276,9.1880518,zone9,grass
45.5083653,9.1881169,zone9,grass
45.5085659,9.1878735,zone9,grass
45.5085558,9.1879153,zone9,grass
45.5085302,9.188029,zone9,grass
45.5085218,9.1880411,zone9,grass
45.5084992,9.1880465,zone9,grass
45.5084701,9.1880438,zone9,grass
45.5084391,9.1880599,zone9,grass
45.5084212,9.1880719,zone9,grass
45.5082154,9.18797,zone9,grass
45.5082201,9.1879378,zone9,grass
45.5082078,9.1879097,zone9,grass
45.5082425,9.1877667,zone9,grass
45.508252,9.1877232,zone9,grass
45.508347,9.1877699,zone9,grass
45.5085659,9.1878735,zone9,grass
45.5098669,9.2081103,zone9,grass
45.5098824,9.2081209,zone9,grass
45.5098993,9.2081239,zone9,grass
45.5099161,9.2081191,zone9,grass
45.5099309,9.2081069,zone9,grass
45.5099423,9.2080886,zone9,grass
45.509949,9.2080661,zone9,grass
45.5099503,9.2080418,zone9,grass
45.5099458,9.2080171,zone9,grass
45.5099358,9.207996,zone9,grass
45.5099214,9.2079807,zone9,grass
45.5099044,9.2079732,zone9,grass
45.5098865,9.2079741,zone9,grass
45.5098699,9.2079835,zone9,grass
45.5098564,9.2080002,zone9,grass
45.5098475,9.2080223,zone9,grass
45.5098443,9.2080474,zone9,grass
45.5098469,9.2080716,zone9,grass
45.5098547,9.2080933,zone9,grass
45.5098669,9.2081103,zone9,grass
45.5060059,9.1657727,zone9,flowerbed
