Latitude,Longitude,Zone,LandUse
45.4417685,9.2455712,zone4,brownfield
45.4418151,9.2456076,zone4,brownfield
45.4419329,9.2456239,zone4,brownfield
45.4290028,9.2447945,zone4,grass
45.4290572,9.2447478,zone4,grass
45.4291195,9.2447304,zone4,grass
45.4291822,9.2447444,zone4,grass
45.4292378,9.2447882,zone4,grass
45.4292796,9.2448564,zone4,grass
45.4293011,9.2449319,zone4,grass
45.4293052,9.2450133,zone4,grass
45.4292914,9.2450924,zone4,grass
45.4292611,9.2451617,zone4,grass
45.4292174,9.2452142,zone4,grass
45.4291643,9.2452448,zone4,grass
45.4291072,9.2452506,zone4,grass
45.4290517,9.245231,zone4,grass
45.4290031,9.2451878,zone4,grass
45.4289663,9.2451254,zone4,grass
45.4289434,9.245041,zone4,grass
45.4289423,9.2449505,zone4,grass
45.4289629,9.2448649,zone4,grass
45.4290028,9.2447945,zone4,grass
45.4296025,9.2465103,zone4,grass
45.4296296,9.2464749,zone4,grass
45.4296468,9.2464284,zone4,grass
45.4296519,9.2463764,zone4,grass
45.4296454,9.2463291,zone4,grass
45.4296289,9.2462871,zone4,grass
45.429604,9.2462545,zone4,grass
45.4295732,9.2462345,zone4,grass
45.4295396,9.2462293,zone4,grass
45.4295065,9.2462392,zone4,grass
45.4294772,9.2462633,zone4,grass
45.4294547,9.2462993,zone4,grass
45.4294412,9.2463434,zone4,grass
45.429438,9.2463914,zone4,grass
45.4294466,9.2464425,zone4,grass
45.4294669,9.2464863,zone4,grass
45.4294964,9.2465178,zone4,grass
45.4295316,9.2465331,zone4,grass
45.4295684,9.2465305,zone4,grass
45.4296025,9.2465103,zone4,grass
45.4268412,9.2499156,zone4,farmland
45.4264993,9.2503093,zone4,farmland
45.4257639,9.2490247,zone4,farmland
45.4261574,9.2486076,zone4,farmland
45.4266421,9.2481604,zone4,farmland
45.4271737,9.2491715,zone4,farmland
45.4267522,9.249712,zone4,farmland
45.4268412,9.2499156,zone4,farmland
45.424023,9.2500528,zone4,brownfield
45.4238865,9.2499138,zone4,brownfield
45.4238556,9.2498884,zone4,brownfield
45.4238182,9.2498814,zone4,brownfield
45.423485,9.2500968,zone4,brownfield
45.4234639,9.2501524,zone4,brownfield
45.4234655,9.2502311,zone4,brownfield
45.4234834,9.250296,zone4,brownfield
45.4235064,9.2503221,zone4,brownfield
45.4235817,9.2503596,zone4,brownfield
45.4239092,9.2501263,zone4,brownfield
45.424023,9.2500528,zone4,brownfield
45.4353005,9.2471128,zone4,grass
45.4351546,9.2469307,zone4,grass
45.4349376,9.247298,zone4,grass
45.4350844,9.2474776,zone4,grass
45.4353005,9.2471128,zone4,grass
45.4678527,9.2322265,zone4,recreation_ground
45.4678398,9.2303848,zone4,recreation_ground
45.4683552,9.2303848,zone4,recreation_ground
45.4683745,9.2322403,zone4,recreation_ground
45.4678527,9.2322265,zone4,recreation_ground
45.4652023,9.2362934,zone4,construction
45.4651632,9.2363655,zone4,construction
45.4651654,9.236431,zone4,construction
45.465167,9.2364793,zone4,construction
45.4651706,9.2365118,zone4,construction
45.4651732,9.236538,zone4,construction
45.4653965,9.236508,zone4,construction
45.4655033,9.2365059,zone4,construction
45.465647,9.2365037,zone4,construction
45.4657261,9.2365069,zone4,construction
45.465863,9.2365155,zone4,construction
45.4660304,9.2365339,zone4,construction
45.4661613,9.23655,zone4,construction
45.4663313,9.2365822,zone4,construction
45.4665586,9.2366391,zone4,construction
45.4669017,9.2367624,zone4,construction
45.4669117,9.2366547,zone4,construction
45.4669081,9.2354465,zone4,construction
45.4669075,9.2352653,zone4,construction
45.465846,9.2352883,zone4,construction
45.4658543,9.2357217,zone4,construction
45.4655969,9.2359814,zone4,construction
45.4654648,9.2360211,zone4,construction
45.4654532,9.2361305,zone4,construction
45.4653844,9.2361915,zone4,construction
45.4653287,9.2362023,zone4,construction
45.4652023,9.2362934,zone4,construction
45.4286173,9.2550619,zone4,grass
45.4286152,9.2551039,zone4,grass
45.4286229,9.2551446,zone4,grass
45.4286396,9.2551794,zone4,grass
45.4286635,9.2552044,zone4,grass
45.4286907,9.2552164,zone4,grass
45.4287191,9.2552156,zone4,grass
45.4287459,9.2552019,zone4,grass
45.4287683,9.2551767,zone4,grass
45.4287838,9.2551427,zone4,grass
45.428791,9.2551034,zone4,grass
45.428789,9.2550629,zone4,grass
45.428778,9.2550255,zone4,grass
45.4287593,9.2549949,zone4,grass
45.4287337,9.2549739,zone4,grass
45.4287046,9.2549661,zone4,grass
45.4286753,9.2549724,zone4,grass
45.4286492,9.2549922,zone4,grass
45.4286291,9.2550232,zone4,grass
45.4286173,9.2550619,zone4,grass
45.4288814,9.2553196,zone4,grass
45.4288971,9.2553545,zone4,grass
45.4289211,9.2553947,zone4,grass
45.4289326,9.2554064,zone4,grass
45.4289531,9.2554162,zone4,grass
45.4289638,9.2554203,zone4,grass
45.4289792,9.2554162,zone4,grass
45.4289931,9.2554031,zone4,grass
45.4290037,9.2553863,zone4,grass
45.4290056,9.2553736,zone4,grass
45.4290072,9.2553501,zone4,grass
45.429003,9.255331,zone4,grass
45.4289959,9.2553142,zone4,grass
45.428958,9.25525,zone4,grass
45.4288814,9.2553196,zone4,grass
45.4459561,9.2128703,zone4,construction
45.4457613,9.213156,zone4,construction
45.4459502,9.2165992,zone4,construction
45.4461736,9.2165992,zone4,construction
45.4460798,9.2142477,zone4,construction
45.446028,9.213952,zone4,construction
45.4459561,9.2128703,zone4,construction
45.463612,9.2506725,zone4,grass
45.4635918,9.2508163,zone4,grass
45.4635829,9.2508157,zone4,grass
45.4633809,9.2508082,zone4,grass
45.4631764,9.2508082,zone4,grass
45.4629812,9.2508214,zone4,grass
45.4622625,9.250887,zone4,grass
45.4622478,9.2508612,zone4,grass
45.4622383,9.2508404,zone4,grass
45.4622303,9.250817,zone4,grass
45.4621971,9.2508638,zone4,grass
45.4621749,9.250895,zone4,grass
45.462119,9.2509001,zone4,grass
45.4621197,9.2503859,zone4,grass
45.4622243,9.2503871,zone4,grass
45.4622244,9.2503686,zone4,grass
45.4623204,9.2503776,zone4,grass
45.4624526,9.2503872,zone4,grass
45.4625607,9.2503977,zone4,grass
45.4626634,9.2504127,zone4,grass
45.4627794,9.2504326,zone4,grass
45.4629302,9.250462,zone4,grass
45.4630816,9.2504969,zone4,grass
45.4632471,9.2505391,zone4,grass
45.4634158,9.2505839,zone4,grass
45.4634986,9.2506102,zone4,grass
45.463495,9.2506314,zone4,grass
45.463612,9.2506725,zone4,grass
45.4430056,9.2542137,zone4,construction
45.4429886,9.2567904,zone4,construction
45.4423218,9.256794,zone4,construction
45.4406125,9.2564485,zone4,construction
45.4406284,9.2541247,zone4,construction
45.4422411,9.2541997,zone4,construction
45.4422411,9.2534843,zone4,construction
45.4430056,9.2542137,zone4,construction
45.4425287,9.2393522,zone4,grass
45.4425123,9.2392648,zone4,grass
45.4426331,9.2392094,zone4,grass
45.442644,9.2392233,zone4,grass
45.442777,9.2396967,zone4,grass
45.442763,9.2397166,zone4,grass
45.4426191,9.2394275,zone4,grass
45.442641,9.2393998,zone4,grass
45.4426446,9.2393635,zone4,grass
45.4426416,9.2393245,zone4,grass
45.4426228,9.239296,zone4,grass
45.4426064,9.2392856,zone4,grass
45.4425943,9.2392856,zone4,grass
45.4425669,9.2392908,zone4,grass
45.4425487,9.2393046,zone4,grass
45.4425396,9.2393332,zone4,grass
45.4425354,9.2393626,zone4,grass
45.4425463,9.2394059,zone4,grass
45.4425584,9.2394241,zone4,grass
45.4425402,9.2394336,zone4,grass
45.4425287,9.2393522,zone4,grass
45.4436753,9.2142714,zone4,grass
45.4436852,9.2142919,zone4,grass
45.4437005,9.2143089,zone4,grass
45.4437372,9.2143297,zone4,grass
45.4437461,9.2143259,zone4,grass
45.4437337,9.2142902,zone4,grass
45.443714,9.2142691,zone4,grass
45.4436902,9.214262,zone4,grass
45.4436753,9.2142714,zone4,grass
45.4437823,9.2139909,zone4,grass
45.4438237,9.2142281,zone4,grass
45.4438757,9.214135,zone4,grass
45.4438442,9.2139646,zone4,grass
45.4437823,9.2139909,zone4,grass
45.4439875,9.2141485,zone4,grass
45.4439065,9.2141246,zone4,grass
45.4439031,9.2141032,zone4,grass
45.4439721,9.2140751,zone4,grass
45.4439875,9.2141485,zone4,grass
45.4674352,9.2338632,zone4,grass
45.4674326,9.2338704,zone4,grass
45.4674313,9.2338777,zone4,grass
45.4674313,9.233885,zone4,grass
45.4674322,9.2338916,zone4,grass
45.4674343,9.2338983,zone4,grass
45.4674375,9.2339047,zone4,grass
45.467442,9.2339112,zone4,grass
45.4674735,9.2339454,zone4,grass
45.4674792,9.2339507,zone4,grass
45.4674853,9.2339542,zone4,grass
45.4674914,9.2339543,zone4,grass
45.4674973,9.2339528,zone4,grass
45.4675023,9.2339493,zone4,grass
45.4675075,9.2339426,zone4,grass
45.4678108,9.2333848,zone4,grass
45.4678177,9.2333643,zone4,grass
45.4678194,9.2333417,zone4,grass
45.4678155,9.2333196,zone4,grass
45.4678067,9.2333007,zone4,grass
45.4677938,9.2332872,zone4,grass
45.4677785,9.2332808,zone4,grass
45.4677626,9.2332821,zone4,grass
45.467748,9.2332911,zone4,grass
45.4677363,9.2333066,zone4,grass
45.4674352,9.2338632,zone4,grass
45.4674391,9.2340684,zone4,grass
45.4674415,9.2340616,zone4,grass
45.4674428,9.2340544,zone4,grass
45.4674428,9.2340471,zone4,grass
45.467442,9.2340405,zone4,grass
45.4674398,9.2340338,zone4,grass
45.4674366,9.2340273,zone4,grass
45.4674321,9.2340208,zone4,grass
45.4674006,9.2339867,zone4,grass
45.467395,9.2339813,zone4,grass
45.4673889,9.2339779,zone4,grass
45.4673827,9.2339777,zone4,grass
45.4673769,9.2339792,zone4,grass
45.4673718,9.2339827,zone4,grass
45.4673666,9.2339901,zone4,grass
45.4670885,9.2345041,zone4,grass
45.4670859,9.2345113,zone4,grass
45.4670846,9.2345186,zone4,grass
45.4670846,9.2345259,zone4,grass
45.4670855,9.2345325,zone4,grass
45.4670876,9.2345392,zone4,grass
45.4670908,9.2345457,zone4,grass
45.4670953,9.2345521,zone4,grass
45.4671256,9.2345852,zone4,grass
45.4671313,9.2345905,zone4,grass
45.4671374,9.234594,zone4,grass
45.4671436,9.2345941,zone4,grass
45.4671494,9.2345926,zone4,grass
45.4671545,9.2345891,zone4,grass
45.4671596,9.2345824,zone4,grass
45.4674391,9.2340684,zone4,grass
45.4670912,9.2347082,zone4,grass
45.4670937,9.2347014,zone4,grass
45.467095,9.2346941,zone4,grass
45.467095,9.2346869,zone4,grass
45.4670941,9.2346803,zone4,grass
45.467092,9.2346736,zone4,grass
45.4670888,9.2346671,zone4,grass
45.4670843,9.2346606,zone4,grass
45.4670539,9.2346276,zone4,grass
45.4670483,9.2346222,zone4,grass
45.4670422,9.2346188,zone4,grass
45.467036,9.2346187,zone4,grass
45.4670302,9.2346202,zone4,grass
45.4670251,9.2346236,zone4,grass
45.4670199,9.234631,zone4,grass
45.4668574,9.2349313,zone4,grass
45.4668506,9.234946,zone4,grass
45.4668459,9.2349617,zone4,grass
45.4668417,9.2349786,zone4,grass
45.4668393,9.2350005,zone4,grass
45.4668387,9.2350246,zone4,grass
45.4668397,9.2350444,zone4,grass
45.4668428,9.2350626,zone4,grass
45.4668482,9.2350789,zone4,grass
45.4668591,9.2350752,zone4,grass
45.4668713,9.2350695,zone4,grass
45.4668845,9.2350616,zone4,grass
45.4668981,9.2350503,zone4,grass
45.4669099,9.2350378,zone4,grass
45.4669215,9.2350204,zone4,grass
45.4670912,9.2347082,zone4,grass
45.467509,9.234149,zone4,residential
45.4675403,9.2341845,zone4,residential
45.4675699,9.2342231,zone4,residential
45.4675967,9.2342616,zone4,residential
45.4676209,9.2342978,zone4,residential
45.4676469,9.234342,zone4,residential
45.4676677,9.2343825,zone4,residential
45.4676855,9.2344219,zone4,residential
45.4677085,9.2344788,zone4,residential
45.4677252,9.2345248,zone4,residential
45.4677419,9.2345749,zone4,residential
45.4677569,9.2346249,zone4,residential
45.4677701,9.2346768,zone4,residential
45.467781,9.2347331,zone4,residential
45.4677893,9.2347881,zone4,residential
45.4677964,9.2348538,zone4,residential
45.4677994,9.2348982,zone4,residential
45.467801,9.2349463,zone4,residential
45.4678015,9.2349829,zone4,residential
45.4677751,9.2349831,zone4,residential
45.4677751,9.2349872,zone4,residential
45.4676327,9.2349899,zone4,residential
45.4676327,9.2349854,zone4,residential
45.4672078,9.2349946,zone4,residential
45.4671181,9.2348661,zone4,residential
45.467509,9.234149,zone4,residential
45.4357911,9.2399455,zone4,flowerbed
45.4357333,9.24004,zone4,flowerbed
45.4357611,9.2401101,zone4,flowerbed
45.435836,9.2399989,zone4,flowerbed
45.4357911,9.2399455,zone4,flowerbed
45.4426693,9.240234,zone4,flowerbed
45.4426122,9.2402574,zone4,flowerbed
45.4425843,9.2401873,zone4,flowerbed
45.4426261,9.2401501,zone4,flowerbed
45.4426693,9.240234,zone4,flowerbed
45.4425636,9.2401423,zone4,flowerbed
45.4426468,9.240061,zone4,flowerbed
45.4426614,9.2400289,zone4,flowerbed
45.4426632,9.2400108,zone4,flowerbed
45.4426571,9.23999,zone4,flowerbed
45.4425454,9.2401086,zone4,flowerbed
45.4425636,9.2401423,zone4,flowerbed
45.4424669,9.2388253,zone4,construction
45.4401199,9.2397748,zone4,construction
45.4399118,9.2386578,zone4,construction
45.4416236,9.2379882,zone4,construction
45.4416774,9.2382472,zone4,construction
45.4423163,9.2380052,zone4,construction
45.4424669,9.2388253,zone4,construction
45.4395043,9.2377899,zone4,construction
45.4389518,9.2380114,zone4,construction
45.4391468,9.2385777,zone4,construction
45.4391917,9.2385988,zone4,construction
45.4396268,9.2383872,zone4,construction
45.4395043,9.2377899,zone4,construction
45.4615216,9.2502706,zone4,grass
45.4615208,9.2502485,zone4,grass
45.4614425,9.2502504,zone4,grass
45.4612791,9.2502677,zone4,grass
45.4611474,9.2502835,zone4,grass
45.4611363,9.2502977,zone4,grass
45.4609708,9.2503158,zone4,grass
45.460626,9.2503987,zone4,grass
45.4602871,9.2505119,zone4,grass
45.459737,9.2507443,zone4,grass
45.4590734,9.2510354,zone4,grass
45.4587118,9.2512072,zone4,grass
45.4582723,9.2514478,zone4,grass
45.4580726,9.2515577,zone4,grass
45.4580794,9.2515946,zone4,grass
45.4585847,9.2514,zone4,grass
45.459162,9.251228,zone4,grass
45.4598525,9.2510999,zone4,grass
45.4602131,9.2510616,zone4,grass
45.4602566,9.2510294,zone4,grass
45.4603098,9.2510294,zone4,grass
45.4603202,9.2510513,zone4,grass
45.4606819,9.251018,zone4,grass
45.4607302,9.2508962,zone4,grass
45.4608067,9.250763,zone4,grass
45.4608945,9.2506517,zone4,grass
45.4610217,9.2505231,zone4,grass
45.4611578,9.2504163,zone4,grass
45.4612851,9.2503371,zone4,grass
45.461436,9.250285,zone4,grass
45.4615216,9.2502706,zone4,grass
45.4613674,9.2492373,zone4,grass
45.4613452,9.2491817,zone4,grass
45.4613046,9.2491126,zone4,grass
45.461145,9.2490427,zone4,grass
45.4610875,9.2492606,zone4,grass
45.4609901,9.2495145,zone4,grass
45.4608815,9.2497647,zone4,grass
45.4607498,9.2499938,zone4,grass
45.4606154,9.2501764,zone4,grass
45.4604937,9.2503003,zone4,grass
45.4604447,9.2503349,zone4,grass
45.4604415,9.2503439,zone4,grass
45.4604426,9.2503544,zone4,grass
45.4604484,9.2503582,zone4,grass
45.4606739,9.2502883,zone4,grass
45.460969,9.2502214,zone4,grass
45.4611982,9.2501861,zone4,grass
45.4614164,9.2501621,zone4,grass
45.4615391,9.2501516,zone4,grass
45.4616893,9.2501526,zone4,grass
45.4616895,9.250125,zone4,grass
45.4618301,9.2501267,zone4,grass
45.4618319,9.2500899,zone4,grass
45.4618306,9.2500672,zone4,grass
45.4618241,9.2500544,zone4,grass
45.4617492,9.2500364,zone4,grass
45.461649,9.2500164,zone4,grass
45.461582,9.2499646,zone4,grass
45.4615351,9.2499195,zone4,grass
45.461512,9.249903,zone4,grass
45.4614885,9.2498964,zone4,grass
45.4613969,9.2499142,zone4,grass
45.4613252,9.2499282,zone4,grass
45.4613046,9.2499389,zone4,grass
45.4612835,9.2499604,zone4,grass
45.4612625,9.2499802,zone4,grass
45.4611954,9.2499904,zone4,grass
45.4611862,9.2498676,zone4,grass
45.461255,9.2498545,zone4,grass
45.4612514,9.2498149,zone4,grass
45.461326,9.2498002,zone4,grass
45.4613117,9.2496711,zone4,grass
45.4612752,9.2496796,zone4,grass
45.4612613,9.2495658,zone4,grass
45.461172,9.249585,zone4,grass
45.4611636,9.2494774,zone4,grass
45.4611664,9.2494707,zone4,grass
45.4611727,9.2494678,zone4,grass
45.4613125,9.249444,zone4,grass
45.4613213,9.249448,zone4,grass
45.461326,9.2494576,zone4,grass
45.4613328,9.2495176,zone4,grass
45.4613558,9.2495126,zone4,grass
45.4613868,9.2498002,zone4,grass
45.461394,9.2498211,zone4,grass
45.4614051,9.2498325,zone4,grass
45.4614214,9.2498342,zone4,grass
45.461467,9.249824,zone4,grass
45.4614873,9.249824,zone4,grass
45.4615,9.2498245,zone4,grass
45.461504,9.2498228,zone4,grass
45.4615036,9.2498143,zone4,grass
45.461492,9.249794,zone4,grass
45.4614742,9.2497509,zone4,grass
45.4614555,9.2496847,zone4,grass
45.4614488,9.2496535,zone4,grass
45.4614436,9.2496116,zone4,grass
45.4613674,9.2492373,zone4,grass
45.4618288,9.2503825,zone4,grass
45.461688,9.2503808,zone4,grass
45.4615229,9.2503839,zone4,grass
45.4615218,9.2503635,zone4,grass
45.4614382,9.2503809,zone4,grass
45.4613102,9.2504312,zone4,grass
45.4611927,9.2504996,zone4,grass
45.4610283,9.2506288,zone4,grass
45.4609266,9.2507332,zone4,grass
45.4608338,9.250867,zone4,grass
45.4607543,9.2510142,zone4,grass
45.4610446,9.2509887,zone4,grass
45.461112,9.2509135,zone4,grass
45.4612037,9.2508354,zone4,grass
45.4613929,9.2506964,zone4,grass
45.4615088,9.2506258,zone4,grass
45.4615852,9.2506025,zone4,grass
45.4616833,9.2505905,zone4,grass
45.4617201,9.2505777,zone4,grass
45.4617649,9.2505341,zone4,grass
45.4618102,9.2504846,zone4,grass
45.4618283,9.2504352,zone4,grass
45.4618288,9.2503825,zone4,grass
45.4618245,9.2505305,zone4,grass
45.4617335,9.2506114,zone4,grass
45.4616882,9.2506394,zone4,grass
45.4616297,9.2506524,zone4,grass
45.4615514,9.2506642,zone4,grass
45.4615208,9.2506753,zone4,grass
45.4613959,9.2507535,zone4,grass
45.4612308,9.2508742,zone4,grass
45.4611457,9.2509492,zone4,grass
45.4611208,9.2509912,zone4,grass
45.461824,9.250927,zone4,grass
45.4618245,9.2505305,zone4,grass
45.461166,9.2517325,zone4,grass
45.4610885,9.2517139,zone4,grass
45.4609949,9.2516595,zone4,grass
45.4609272,9.2515841,zone4,grass
45.4609186,9.2515411,zone4,grass
45.4609161,9.2514924,zone4,grass
45.4607992,9.2514962,zone4,grass
45.4606317,9.251505,zone4,grass
45.460616,9.2516471,zone4,grass
45.4606089,9.2518412,zone4,grass
45.4606103,9.2520433,zone4,grass
45.460633,9.2522162,zone4,grass
45.46066,9.2523243,zone4,grass
45.4606798,9.2523803,zone4,grass
45.4607908,9.2523847,zone4,grass
45.4608099,9.2524459,zone4,grass
45.4608738,9.2524429,zone4,grass
45.460878,9.2523575,zone4,grass
45.4611275,9.2523484,zone4,grass
45.4611404,9.2522951,zone4,grass
45.4611922,9.2522913,zone4,grass
45.461251,9.2522418,zone4,grass
45.4612962,9.2522175,zone4,grass
45.4612136,9.2520442,zone4,grass
45.461166,9.2517325,zone4,grass
45.4609465,9.2514914,zone4,grass
45.4609473,9.251521,zone4,grass
45.4609691,9.2515652,zone4,grass
45.4609973,9.2515939,zone4,grass
45.4611032,9.2516439,zone4,grass
45.4611587,9.2516683,zone4,grass
45.4612656,9.2516888,zone4,grass
45.4614585,9.2517063,zone4,grass
45.461568,9.2516736,zone4,grass
45.4616444,9.2516614,zone4,grass
45.4617187,9.2516896,zone4,grass
45.4617684,9.2517482,zone4,grass
45.4618063,9.2518518,zone4,grass
45.4618058,9.2519562,zone4,grass
45.4617956,9.252024,zone4,grass
45.4618079,9.2521383,zone4,grass
45.4618175,9.2521581,zone4,grass
45.4618264,9.2515414,zone4,grass
45.4616946,9.2515282,zone4,grass
45.4615602,9.2515151,zone4,grass
45.4614293,9.2515049,zone4,grass
45.4612959,9.2514976,zone4,grass
45.4611395,9.2514918,zone4,grass
45.4609812,9.2514903,zone4,grass
45.4609465,9.2514914,zone4,grass
45.4618216,9.2523303,zone4,grass
45.4618225,9.2522737,zone4,grass
45.4618007,9.252244,zone4,grass
45.4617789,9.252152,zone4,grass
45.4617655,9.2520052,zone4,grass
45.4616954,9.2520561,zone4,grass
45.4612664,9.2522823,zone4,grass
45.4611991,9.2523319,zone4,grass
45.4611736,9.2523339,zone4,grass
45.4611542,9.2524076,zone4,grass
45.4617068,9.2523728,zone4,grass
45.4617067,9.2523308,zone4,grass
45.4618216,9.2523303,zone4,grass
45.461679,9.2499483,zone4,grass
45.4616661,9.2499544,zone4,grass
45.4616169,9.24992,zone4,grass
45.4615523,9.2498345,zone4,grass
45.4615236,9.2497739,zone4,grass
45.4614939,9.2496906,zone4,grass
45.461398,9.2491988,zone4,grass
45.461335,9.2490811,zone4,grass
45.461313,9.2490629,zone4,grass
45.4611623,9.2489978,zone4,grass
45.4617688,9.2464108,zone4,grass
45.4617752,9.2464045,zone4,grass
45.4617809,9.2464039,zone4,grass
45.4617853,9.2464114,zone4,grass
45.4617873,9.2464264,zone4,grass
45.4615537,9.247844,zone4,grass
45.4615241,9.2481363,zone4,grass
45.4615118,9.248401,zone4,grass
45.4615152,9.2487355,zone4,grass
45.4615363,9.2490497,zone4,grass
45.4615737,9.249325,zone4,grass
45.4616213,9.249582,zone4,grass
45.4616512,9.249739,zone4,grass
45.461679,9.2499483,zone4,grass
45.4618317,9.2498966,zone4,grass
45.4616798,9.2499602,zone4,grass
45.4617237,9.2499688,zone4,grass
45.4617522,9.2499669,zone4,grass
45.4617767,9.2499593,zone4,grass
45.4618062,9.249942,zone4,grass
45.4618317,9.2498966,zone4,grass
45.4618268,9.2498804,zone4,grass
45.4617994,9.2498743,zone4,grass
45.4617714,9.2498229,zone4,grass
45.4617269,9.2496675,zone4,grass
45.4616815,9.249448,zone4,grass
45.4616428,9.2491987,zone4,grass
45.4616045,9.2488377,zone4,grass
45.4615965,9.2485358,zone4,grass
45.4616014,9.248223,zone4,grass
45.461633,9.2478868,zone4,grass
45.461864,9.2464755,zone4,grass
45.4618774,9.2464775,zone4,grass
45.461861,9.2497804,zone4,grass
45.4618262,9.2497881,zone4,grass
45.4618268,9.2498804,zone4,grass
45.4622462,9.251118,zone4,grass
45.4621176,9.2511298,zone4,grass
45.4621197,9.2513585,zone4,grass
45.4622178,9.2513767,zone4,grass
45.4623609,9.2514044,zone4,grass
45.4625325,9.2514423,zone4,grass
45.462354,9.2512702,zone4,grass
45.4622945,9.2511852,zone4,grass
45.4622694,9.2512192,zone4,grass
45.462234,9.2511598,zone4,grass
45.4622535,9.2511343,zone4,grass
45.4622462,9.251118,zone4,grass
45.4621171,9.2515849,zone4,grass
45.4621143,9.251619,zone4,grass
45.4621374,9.2516713,zone4,grass
45.4621707,9.2516729,zone4,grass
45.4621695,9.2517478,zone4,grass
45.4621382,9.2517489,zone4,grass
45.4621332,9.2519031,zone4,grass
45.4621108,9.2519054,zone4,grass
45.4621096,9.2520408,zone4,grass
45.4620957,9.2520518,zone4,grass
45.4620969,9.2520772,zone4,grass
45.4621011,9.2520843,zone4,grass
45.4621085,9.2520882,zone4,grass
45.4621819,9.2519615,zone4,grass
45.4622707,9.2518635,zone4,grass
45.4623758,9.2517974,zone4,grass
45.4624689,9.2517704,zone4,grass
45.4625685,9.2517655,zone4,grass
45.4626655,9.2517891,zone4,grass
45.4627729,9.251842,zone4,grass
45.4627983,9.2518618,zone4,grass
45.462808,9.2518673,zone4,grass
45.4628134,9.2518624,zone4,grass
45.462813,9.2518497,zone4,grass
45.4627227,9.2517187,zone4,grass
45.4625916,9.2516842,zone4,grass
45.462428,9.2516463,zone4,grass
45.4621634,9.2515924,zone4,grass
45.4621171,9.2515849,zone4,grass
45.4628714,9.2520986,zone4,grass
45.4629023,9.2520713,zone4,grass
45.4628348,9.2519937,zone4,grass
45.4627461,9.2519126,zone4,grass
45.4626544,9.2518651,zone4,grass
45.4625611,9.2518483,zone4,grass
45.462474,9.2518578,zone4,grass
45.4623925,9.2518834,zone4,grass
45.4623141,9.2519353,zone4,grass
45.462228,9.2520288,zone4,grass
45.4621475,9.2521625,zone4,grass
45.4621311,9.252329,zone4,grass
45.4622055,9.2523287,zone4,grass
45.4623143,9.2523319,zone4,grass
45.4623279,9.2523445,zone4,grass
45.4624448,9.2523182,zone4,grass
45.4626367,9.2522478,zone4,grass
45.4628075,9.2521484,zone4,grass
45.4628714,9.2520986,zone4,grass
45.4629399,9.2521751,zone4,grass
45.4628734,9.2522279,zone4,grass
45.4626638,9.2523368,zone4,grass
45.4626018,9.2523603,zone4,grass
45.4626033,9.2524559,zone4,grass
45.4630862,9.252444,zone4,grass
45.4630861,9.2523484,zone4,grass
45.4629399,9.2521751,zone4,grass
45.4632437,9.2525487,zone4,grass
45.4631627,9.2525142,zone4,grass
45.4628438,9.2525287,zone4,grass
45.4628431,9.2525617,zone4,grass
45.4623677,9.2525688,zone4,grass
45.462206,9.2525852,zone4,grass
45.4621244,9.2525855,zone4,grass
45.4621191,9.2526227,zone4,grass
45.4621339,9.2526766,zone4,grass
45.462167,9.252722,zone4,grass
45.4622207,9.2527372,zone4,grass
45.4624617,9.2526167,zone4,grass
45.4630117,9.2525927,zone4,grass
45.463304,9.2527445,zone4,grass
45.4633305,9.2526962,zone4,grass
45.4632437,9.2525487,zone4,grass
45.461326,9.2494576,zone4,industrial
45.4613213,9.249448,zone4,industrial
45.4613125,9.249444,zone4,industrial
45.4611727,9.2494678,zone4,industrial
45.4611664,9.2494707,zone4,industrial
45.4611636,9.2494774,zone4,industrial
45.461172,9.249585,zone4,industrial
45.4612613,9.2495658,zone4,industrial
45.4612752,9.2496796,zone4,industrial
45.4613117,9.2496711,zone4,industrial
45.461326,9.2498002,zone4,industrial
45.4612514,9.2498149,zone4,industrial
45.461255,9.2498545,zone4,industrial
45.4611862,9.2498676,zone4,industrial
45.4611954,9.2499904,zone4,industrial
45.4612625,9.2499802,zone4,industrial
45.4612835,9.2499604,zone4,industrial
45.4613046,9.2499389,zone4,industrial
45.4613252,9.2499282,zone4,industrial
45.4613969,9.2499142,zone4,industrial
45.4613868,9.2498002,zone4,industrial
45.4613558,9.2495126,zone4,industrial
45.4613328,9.2495176,zone4,industrial
45.461326,9.2494576,zone4,industrial
45.4355615,9.2393092,zone4,flowerbed
45.4355283,9.239358,zone4,flowerbed
45.4354952,9.2394159,zone4,flowerbed
45.4354824,9.239489,zone4,flowerbed
45.4354161,9.2395865,zone4,flowerbed
45.4353712,9.2395164,zone4,flowerbed
45.4355029,9.2393038,zone4,flowerbed
45.435545,9.2392845,zone4,flowerbed
45.4355615,9.2393092,zone4,flowerbed
45.4416022,9.2404994,zone4,allotments
45.4415164,9.2405599,zone4,allotments
45.4414988,9.2405091,zone4,allotments
45.4415845,9.2404486,zone4,allotments
45.4416022,9.2404994,zone4,allotments
45.4415026,9.2405593,zone4,allotments
45.4414271,9.2406211,zone4,allotments
45.4414117,9.2405762,zone4,allotments
45.4414893,9.2405244,zone4,allotments
45.4415026,9.2405593,zone4,allotments
45.4416749,9.2417699,zone4,residential
45.4415281,9.2419148,zone4,residential
45.4411988,9.242234,zone4,residential
